Arrival_time,Service_duration,Time_to_abandon,Day
26987.0,572.0,1562.0,1.0
27686.0,31.0,14183.0,1.0
28086.0,160.0,2918.0,1.0
28102.0,17143.0,5441.0,1.0
28313.0,21883.0,3113.0,1.0
29216.0,1128.0,286.0,1.0
29388.0,7858.0,2181.0,1.0
29420.0,8735.0,9018.0,1.0
29826.0,577.0,6514.0,1.0
30025.0,3041.0,2179.0,1.0
30456.0,2233.0,7850.0,1.0
30688.0,616.0,6942.0,1.0
30893.0,1367.0,5156.0,1.0
31402.0,1132.0,926.0,1.0
31555.0,6464.0,5511.0,1.0
31576.0,1680.0,256.0,1.0
31811.0,4503.0,3292.0,1.0
31900.0,724.0,4051.0,1.0
31907.0,2929.0,5529.0,1.0
32149.0,782.0,1351.0,1.0
32241.0,4514.0,17.0,1.0
32249.0,4080.0,513.0,1.0
32295.0,7430.0,7916.0,1.0
32675.0,585.0,4515.0,1.0
32732.0,3444.0,77.0,1.0
34189.0,81.0,541.0,1.0
34418.0,5439.0,2577.0,1.0
34791.0,1280.0,2279.0,1.0
34839.0,14349.0,8486.0,1.0
35319.0,17004.0,2818.0,1.0
35423.0,1119.0,19339.0,1.0
35830.0,75.0,7037.0,1.0
36114.0,7670.0,2480.0,1.0
36387.0,962.0,2200.0,1.0
36451.0,5773.0,4759.0,1.0
36658.0,3285.0,1027.0,1.0
36764.0,17857.0,3580.0,1.0
36826.0,5219.0,1788.0,1.0
36915.0,3956.0,3215.0,1.0
37019.0,3693.0,1149.0,1.0
37424.0,1338.0,5102.0,1.0
37528.0,5273.0,682.0,1.0
37544.0,9132.0,4115.0,1.0
37736.0,5675.0,304.0,1.0
37919.0,2818.0,9211.0,1.0
37982.0,5057.0,3444.0,1.0
38123.0,872.0,3178.0,1.0
38385.0,1190.0,4445.0,1.0
38724.0,685.0,18327.0,1.0
38820.0,1003.0,705.0,1.0
38963.0,10334.0,3821.0,1.0
39597.0,102.0,11273.0,1.0
39742.0,6681.0,1844.0,1.0
39756.0,2708.0,5337.0,1.0
39808.0,386.0,2799.0,1.0
39995.0,762.0,685.0,1.0
40048.0,2290.0,70.0,1.0
40504.0,5520.0,218.0,1.0
40729.0,4090.0,1571.0,1.0
40869.0,10665.0,218.0,1.0
41355.0,1382.0,1842.0,1.0
41711.0,240.0,6365.0,1.0
41766.0,8671.0,3705.0,1.0
41772.0,8928.0,3756.0,1.0
42397.0,314.0,330.0,1.0
154.0,2962.0,3140.0,2.0
172.0,2362.0,906.0,2.0
363.0,5214.0,4849.0,2.0
920.0,3358.0,2907.0,2.0
1237.0,1159.0,1951.0,2.0
1271.0,6994.0,3837.0,2.0
1327.0,5827.0,5483.0,2.0
1637.0,5017.0,3765.0,2.0
2692.0,928.0,1675.0,2.0
2772.0,1485.0,5409.0,2.0
3233.0,5365.0,1598.0,2.0
3517.0,825.0,4825.0,2.0
3521.0,531.0,8150.0,2.0
3708.0,12.0,1105.0,2.0
4177.0,4774.0,571.0,2.0
4385.0,2321.0,559.0,2.0
4488.0,2964.0,1677.0,2.0
4808.0,2916.0,2407.0,2.0
5317.0,6361.0,815.0,2.0
5367.0,91.0,757.0,2.0
5656.0,1407.0,28815.0,2.0
6233.0,9322.0,692.0,2.0
6659.0,512.0,70.0,2.0
6967.0,2178.0,129.0,2.0
7327.0,1092.0,522.0,2.0
7403.0,4947.0,6525.0,2.0
7449.0,2442.0,6588.0,2.0
7828.0,11524.0,2110.0,2.0
7965.0,3230.0,2687.0,2.0
8372.0,3780.0,6788.0,2.0
8729.0,1272.0,12647.0,2.0
9795.0,11037.0,4668.0,2.0
10285.0,6778.0,1011.0,2.0
10678.0,6616.0,5807.0,2.0
10989.0,2010.0,787.0,2.0
11057.0,8738.0,5489.0,2.0
11492.0,5523.0,8608.0,2.0
11794.0,631.0,2639.0,2.0
12584.0,2675.0,7766.0,2.0
13609.0,1407.0,2402.0,2.0
13801.0,90.0,13748.0,2.0
13858.0,2437.0,671.0,2.0
13901.0,873.0,2795.0,2.0
13986.0,1392.0,4120.0,2.0
14307.0,607.0,3171.0,2.0
14890.0,1466.0,6417.0,2.0
14996.0,1480.0,5170.0,2.0
15201.0,1303.0,4143.0,2.0
15367.0,1642.0,8472.0,2.0
15831.0,762.0,3515.0,2.0
16099.0,2428.0,1352.0,2.0
16250.0,1493.0,9086.0,2.0
16665.0,53.0,2063.0,2.0
16750.0,2114.0,1736.0,2.0
16769.0,1935.0,807.0,2.0
18774.0,1474.0,867.0,2.0
19942.0,1429.0,2551.0,2.0
20230.0,2459.0,961.0,2.0
20610.0,2349.0,4328.0,2.0
21400.0,3270.0,6033.0,2.0
22663.0,5945.0,5804.0,2.0
22777.0,1553.0,8035.0,2.0
23037.0,2820.0,5371.0,2.0
23941.0,1016.0,949.0,2.0
24243.0,838.0,240.0,2.0
25448.0,778.0,992.0,2.0
26431.0,519.0,5301.0,2.0
26500.0,7796.0,1900.0,2.0
27156.0,2521.0,1542.0,2.0
27158.0,9639.0,988.0,2.0
27596.0,8295.0,1009.0,2.0
27616.0,12699.0,7141.0,2.0
27814.0,1679.0,1883.0,2.0
28154.0,3338.0,7876.0,2.0
28514.0,1434.0,4235.0,2.0
28768.0,3046.0,802.0,2.0
29184.0,8677.0,836.0,2.0
29274.0,1919.0,7094.0,2.0
29366.0,2041.0,2218.0,2.0
29489.0,3255.0,769.0,2.0
29887.0,4460.0,2574.0,2.0
29941.0,331.0,46.0,2.0
30093.0,13389.0,1048.0,2.0
30366.0,172.0,2691.0,2.0
30595.0,5913.0,6179.0,2.0
30772.0,8760.0,2047.0,2.0
30804.0,6924.0,1005.0,2.0
30981.0,1815.0,2108.0,2.0
31953.0,477.0,3079.0,2.0
32640.0,11418.0,140.0,2.0
33764.0,1882.0,3081.0,2.0
34124.0,4967.0,2663.0,2.0
34285.0,1948.0,5543.0,2.0
34577.0,11884.0,3931.0,2.0
34668.0,6378.0,2097.0,2.0
34987.0,131.0,711.0,2.0
35046.0,7099.0,1387.0,2.0
35918.0,2568.0,6236.0,2.0
36265.0,20297.0,7893.0,2.0
36282.0,12578.0,7532.0,2.0
36316.0,2691.0,11866.0,2.0
36888.0,223.0,18563.0,2.0
36924.0,8438.0,3540.0,2.0
37388.0,10081.0,3472.0,2.0
37536.0,605.0,9223.0,2.0
37828.0,1015.0,2423.0,2.0
37867.0,14089.0,7617.0,2.0
38685.0,3490.0,380.0,2.0
39386.0,3232.0,5670.0,2.0
39456.0,5533.0,2310.0,2.0
39539.0,1899.0,866.0,2.0
39629.0,716.0,3395.0,2.0
39647.0,5137.0,2225.0,2.0
39725.0,330.0,413.0,2.0
40055.0,3121.0,2255.0,2.0
40247.0,1180.0,178.0,2.0
40574.0,1688.0,461.0,2.0
40620.0,2348.0,3344.0,2.0
40776.0,400.0,1122.0,2.0
40977.0,1338.0,6389.0,2.0
41272.0,11262.0,5464.0,2.0
41347.0,1502.0,6474.0,2.0
42283.0,9204.0,9263.0,2.0
42306.0,2144.0,1624.0,2.0
42669.0,797.0,332.0,2.0
42913.0,478.0,3283.0,2.0
43070.0,1399.0,10108.0,2.0
429.0,1614.0,5726.0,3.0
763.0,1668.0,6990.0,3.0
1052.0,1036.0,5583.0,3.0
1685.0,648.0,6997.0,3.0
2121.0,732.0,2742.0,3.0
2393.0,7940.0,778.0,3.0
2671.0,1345.0,571.0,3.0
2932.0,511.0,13705.0,3.0
3012.0,224.0,3149.0,3.0
3295.0,3865.0,1138.0,3.0
3394.0,11804.0,14866.0,3.0
3565.0,10837.0,1432.0,3.0
3936.0,3867.0,4366.0,3.0
4065.0,4437.0,47.0,3.0
4622.0,2442.0,4829.0,3.0
4714.0,5227.0,8225.0,3.0
4773.0,5601.0,2359.0,3.0
4980.0,5006.0,11007.0,3.0
5030.0,5966.0,7681.0,3.0
5253.0,4460.0,5705.0,3.0
5319.0,7621.0,6278.0,3.0
5347.0,1188.0,1254.0,3.0
5595.0,1055.0,1334.0,3.0
6065.0,1896.0,364.0,3.0
6217.0,7825.0,1910.0,3.0
6522.0,9987.0,8482.0,3.0
6698.0,1259.0,4451.0,3.0
6815.0,642.0,539.0,3.0
6843.0,2507.0,3793.0,3.0
6897.0,1302.0,4267.0,3.0
6957.0,3001.0,13322.0,3.0
6970.0,4278.0,7805.0,3.0
7019.0,7038.0,2498.0,3.0
7102.0,2649.0,4647.0,3.0
7196.0,3146.0,1554.0,3.0
7635.0,618.0,5371.0,3.0
7767.0,1103.0,4095.0,3.0
7806.0,772.0,1405.0,3.0
7818.0,1054.0,2891.0,3.0
7923.0,3401.0,964.0,3.0
7936.0,9832.0,2862.0,3.0
8109.0,2885.0,802.0,3.0
8832.0,7340.0,378.0,3.0
9075.0,2065.0,4557.0,3.0
9147.0,250.0,1949.0,3.0
9277.0,1140.0,7045.0,3.0
9463.0,8243.0,11867.0,3.0
9544.0,3462.0,894.0,3.0
9927.0,855.0,6522.0,3.0
9940.0,14228.0,7510.0,3.0
10012.0,360.0,1563.0,3.0
10175.0,1501.0,1800.0,3.0
10615.0,2844.0,2884.0,3.0
10669.0,9908.0,4534.0,3.0
10748.0,915.0,1465.0,3.0
11073.0,9955.0,698.0,3.0
11525.0,7705.0,2221.0,3.0
11619.0,1808.0,1924.0,3.0
11909.0,405.0,368.0,3.0
11910.0,6786.0,2179.0,3.0
11963.0,385.0,5907.0,3.0
12381.0,1679.0,6347.0,3.0
14804.0,624.0,160.0,3.0
14962.0,699.0,1379.0,3.0
15791.0,9600.0,550.0,3.0
16713.0,7365.0,5512.0,3.0
16906.0,8264.0,978.0,3.0
17992.0,15.0,255.0,3.0
18528.0,10779.0,27.0,3.0
19595.0,1787.0,1455.0,3.0
19760.0,5363.0,14815.0,3.0
20824.0,742.0,641.0,3.0
22718.0,3470.0,1338.0,3.0
23025.0,6683.0,5939.0,3.0
23323.0,5786.0,3859.0,3.0
23545.0,175.0,1805.0,3.0
24303.0,969.0,515.0,3.0
24418.0,1540.0,3565.0,3.0
25175.0,3937.0,3829.0,3.0
26895.0,571.0,5425.0,3.0
27010.0,409.0,3893.0,3.0
27604.0,2097.0,1193.0,3.0
27757.0,8863.0,4572.0,3.0
28053.0,1590.0,4648.0,3.0
28819.0,7595.0,756.0,3.0
29067.0,8246.0,4223.0,3.0
29939.0,6614.0,412.0,3.0
30083.0,7821.0,820.0,3.0
30949.0,2959.0,598.0,3.0
30958.0,41.0,4284.0,3.0
31004.0,1113.0,2080.0,3.0
31064.0,625.0,1352.0,3.0
31263.0,172.0,1376.0,3.0
31432.0,2974.0,165.0,3.0
31644.0,127.0,6354.0,3.0
31773.0,4274.0,2113.0,3.0
31826.0,6316.0,812.0,3.0
32124.0,1668.0,1775.0,3.0
32275.0,1016.0,398.0,3.0
32384.0,1788.0,809.0,3.0
32520.0,2034.0,3362.0,3.0
32565.0,3921.0,1843.0,3.0
32609.0,4959.0,175.0,3.0
32843.0,2750.0,2056.0,3.0
33117.0,150.0,1515.0,3.0
33253.0,6114.0,3950.0,3.0
33679.0,21792.0,520.0,3.0
33695.0,577.0,4029.0,3.0
33893.0,4370.0,1701.0,3.0
33911.0,1433.0,821.0,3.0
34321.0,3176.0,1108.0,3.0
34547.0,8114.0,777.0,3.0
34585.0,3125.0,3236.0,3.0
34591.0,810.0,3098.0,3.0
34603.0,1276.0,4259.0,3.0
34808.0,635.0,5752.0,3.0
34823.0,4115.0,454.0,3.0
35005.0,2320.0,3162.0,3.0
35361.0,3539.0,6895.0,3.0
35658.0,4220.0,1115.0,3.0
35819.0,11424.0,1123.0,3.0
36346.0,6969.0,1331.0,3.0
36402.0,1279.0,3192.0,3.0
36954.0,5911.0,211.0,3.0
37141.0,12128.0,2386.0,3.0
37156.0,605.0,645.0,3.0
37542.0,4508.0,2482.0,3.0
37921.0,9312.0,8591.0,3.0
38253.0,6929.0,7434.0,3.0
38646.0,12000.0,4016.0,3.0
38861.0,2612.0,7030.0,3.0
38889.0,2524.0,2676.0,3.0
38969.0,628.0,3822.0,3.0
39112.0,1139.0,3930.0,3.0
39193.0,1266.0,4296.0,3.0
39247.0,6784.0,318.0,3.0
39844.0,433.0,1827.0,3.0
40092.0,1231.0,6426.0,3.0
40230.0,2420.0,481.0,3.0
41198.0,5169.0,3724.0,3.0
41444.0,363.0,10531.0,3.0
41754.0,8316.0,725.0,3.0
42090.0,17529.0,2897.0,3.0
42187.0,3062.0,1253.0,3.0
42607.0,5022.0,326.0,3.0
42887.0,397.0,2628.0,3.0
381.0,1558.0,9557.0,4.0
1558.0,17670.0,1795.0,4.0
1595.0,1070.0,2252.0,4.0
1663.0,957.0,1766.0,4.0
1764.0,1469.0,2011.0,4.0
1950.0,4207.0,3075.0,4.0
2250.0,354.0,9582.0,4.0
2261.0,2095.0,1250.0,4.0
2271.0,11003.0,1046.0,4.0
2294.0,215.0,1396.0,4.0
2553.0,3332.0,6268.0,4.0
2583.0,5037.0,757.0,4.0
2656.0,2716.0,2256.0,4.0
2739.0,5398.0,2467.0,4.0
3038.0,2374.0,3443.0,4.0
3150.0,9239.0,4199.0,4.0
3578.0,13125.0,3978.0,4.0
3869.0,1804.0,45.0,4.0
4039.0,3506.0,1028.0,4.0
4049.0,442.0,4301.0,4.0
4541.0,274.0,3072.0,4.0
5041.0,10802.0,2613.0,4.0
5763.0,4945.0,9779.0,4.0
5791.0,959.0,5027.0,4.0
5983.0,3705.0,1113.0,4.0
6181.0,3293.0,948.0,4.0
6572.0,3557.0,892.0,4.0
6843.0,2750.0,1654.0,4.0
7131.0,4819.0,2138.0,4.0
7195.0,190.0,4076.0,4.0
7736.0,1374.0,5896.0,4.0
7739.0,638.0,461.0,4.0
7795.0,1936.0,2375.0,4.0
8429.0,8382.0,3136.0,4.0
8449.0,1616.0,1283.0,4.0
8535.0,1775.0,9335.0,4.0
8589.0,4093.0,5738.0,4.0
9262.0,4554.0,1147.0,4.0
9352.0,2881.0,6166.0,4.0
9803.0,687.0,1625.0,4.0
9814.0,2469.0,991.0,4.0
9920.0,3212.0,4574.0,4.0
9978.0,862.0,1810.0,4.0
10394.0,423.0,3081.0,4.0
10518.0,1506.0,8556.0,4.0
10822.0,5776.0,5128.0,4.0
10874.0,3741.0,1527.0,4.0
10928.0,4621.0,7157.0,4.0
10966.0,4084.0,2095.0,4.0
11364.0,2674.0,879.0,4.0
11789.0,8159.0,3707.0,4.0
12118.0,5065.0,2188.0,4.0
12123.0,2293.0,484.0,4.0
12182.0,882.0,86.0,4.0
12634.0,4270.0,6003.0,4.0
12727.0,1554.0,82.0,4.0
12811.0,1758.0,76.0,4.0
13254.0,1006.0,4634.0,4.0
13585.0,5967.0,6225.0,4.0
14382.0,1100.0,7162.0,4.0
15357.0,2642.0,8697.0,4.0
15478.0,220.0,4353.0,4.0
15979.0,267.0,8699.0,4.0
16083.0,3617.0,6633.0,4.0
16166.0,3862.0,1270.0,4.0
16363.0,1070.0,1150.0,4.0
16585.0,2657.0,5961.0,4.0
17107.0,10588.0,3758.0,4.0
17301.0,1955.0,9861.0,4.0
18011.0,3868.0,1984.0,4.0
18334.0,2906.0,2369.0,4.0
19356.0,8909.0,8262.0,4.0
20010.0,1858.0,3917.0,4.0
20051.0,2281.0,8692.0,4.0
20550.0,1103.0,1138.0,4.0
20669.0,1194.0,7851.0,4.0
20713.0,3117.0,4116.0,4.0
21783.0,4701.0,7162.0,4.0
22796.0,2869.0,8513.0,4.0
24196.0,1848.0,113.0,4.0
25178.0,293.0,5248.0,4.0
25745.0,5634.0,1393.0,4.0
29417.0,8365.0,832.0,4.0
29809.0,9708.0,422.0,4.0
30239.0,5538.0,3631.0,4.0
30248.0,3199.0,6030.0,4.0
30942.0,20.0,59.0,4.0
30988.0,1522.0,1143.0,4.0
31081.0,2974.0,2126.0,4.0
31184.0,5925.0,18.0,4.0
31849.0,42.0,1083.0,4.0
32046.0,7043.0,15211.0,4.0
32374.0,198.0,317.0,4.0
33379.0,1445.0,942.0,4.0
33523.0,2053.0,5443.0,4.0
33754.0,1617.0,94.0,4.0
34182.0,160.0,1356.0,4.0
34744.0,2652.0,2848.0,4.0
34789.0,587.0,2673.0,4.0
34884.0,4119.0,4668.0,4.0
35006.0,1778.0,266.0,4.0
35059.0,7278.0,483.0,4.0
35485.0,1354.0,109.0,4.0
35670.0,5238.0,1824.0,4.0
35756.0,2550.0,252.0,4.0
35872.0,2366.0,2169.0,4.0
35960.0,12179.0,382.0,4.0
36319.0,2093.0,1488.0,4.0
36596.0,19100.0,2006.0,4.0
36781.0,100.0,2072.0,4.0
36799.0,2002.0,555.0,4.0
36919.0,530.0,163.0,4.0
37118.0,1258.0,5500.0,4.0
37145.0,1027.0,60.0,4.0
37243.0,17175.0,4689.0,4.0
37294.0,3759.0,1388.0,4.0
37784.0,675.0,2174.0,4.0
38140.0,4646.0,3271.0,4.0
38248.0,8943.0,8695.0,4.0
39399.0,714.0,5188.0,4.0
39652.0,29881.0,1047.0,4.0
39751.0,7590.0,1417.0,4.0
39761.0,6664.0,2799.0,4.0
39958.0,1233.0,2007.0,4.0
40006.0,426.0,3548.0,4.0
40368.0,5635.0,10656.0,4.0
40773.0,47.0,5642.0,4.0
40781.0,4033.0,1889.0,4.0
40916.0,726.0,1651.0,4.0
41256.0,1628.0,1390.0,4.0
41306.0,1374.0,5680.0,4.0
41421.0,5011.0,8544.0,4.0
41445.0,1570.0,450.0,4.0
41974.0,8205.0,10183.0,4.0
42176.0,5786.0,5447.0,4.0
42697.0,3548.0,2630.0,4.0
43104.0,19890.0,6278.0,4.0
597.0,1141.0,1139.0,5.0
682.0,2837.0,2618.0,5.0
748.0,341.0,5597.0,5.0
866.0,502.0,2367.0,5.0
1222.0,2950.0,2858.0,5.0
1243.0,696.0,2563.0,5.0
1606.0,6337.0,10048.0,5.0
1681.0,733.0,1366.0,5.0
2014.0,5324.0,4266.0,5.0
2192.0,5871.0,1022.0,5.0
2272.0,1556.0,311.0,5.0
2561.0,7479.0,312.0,5.0
2608.0,1598.0,1945.0,5.0
2804.0,6975.0,12294.0,5.0
2874.0,3331.0,1140.0,5.0
4198.0,11869.0,397.0,5.0
4534.0,1006.0,2256.0,5.0
4985.0,2177.0,875.0,5.0
5052.0,1980.0,241.0,5.0
6094.0,7850.0,167.0,5.0
6242.0,940.0,3879.0,5.0
6336.0,4387.0,6261.0,5.0
6645.0,1829.0,2586.0,5.0
6651.0,1565.0,451.0,5.0
6821.0,10179.0,1595.0,5.0
7172.0,4053.0,1692.0,5.0
7211.0,3123.0,7590.0,5.0
7802.0,499.0,739.0,5.0
7952.0,6434.0,2027.0,5.0
7971.0,6486.0,168.0,5.0
8205.0,9628.0,3121.0,5.0
8685.0,3092.0,838.0,5.0
8802.0,464.0,1262.0,5.0
8814.0,540.0,1647.0,5.0
9048.0,7602.0,1204.0,5.0
9119.0,5183.0,2612.0,5.0
9128.0,5144.0,646.0,5.0
9288.0,4738.0,1391.0,5.0
9397.0,8474.0,2029.0,5.0
9584.0,734.0,1441.0,5.0
9630.0,629.0,8312.0,5.0
9685.0,2880.0,519.0,5.0
9711.0,1365.0,7396.0,5.0
10128.0,160.0,1268.0,5.0
10272.0,4395.0,4700.0,5.0
10643.0,3343.0,4052.0,5.0
10670.0,1035.0,1855.0,5.0
11403.0,3482.0,4930.0,5.0
11473.0,2094.0,4898.0,5.0
12016.0,15890.0,1075.0,5.0
12148.0,1799.0,1445.0,5.0
12381.0,7602.0,3252.0,5.0
12384.0,1383.0,771.0,5.0
12695.0,3410.0,3714.0,5.0
12974.0,6816.0,2033.0,5.0
13109.0,2131.0,389.0,5.0
13144.0,474.0,10285.0,5.0
13247.0,4776.0,8078.0,5.0
13415.0,168.0,3103.0,5.0
13490.0,69.0,6474.0,5.0
13533.0,4415.0,278.0,5.0
13959.0,2166.0,1460.0,5.0
14385.0,6115.0,237.0,5.0
14502.0,10780.0,4022.0,5.0
15384.0,4854.0,13127.0,5.0
16298.0,3605.0,1810.0,5.0
17151.0,2213.0,759.0,5.0
17338.0,2029.0,1280.0,5.0
20085.0,3567.0,491.0,5.0
21664.0,1448.0,579.0,5.0
22033.0,1380.0,10434.0,5.0
22672.0,5309.0,3826.0,5.0
22840.0,5080.0,2489.0,5.0
23413.0,1372.0,4619.0,5.0
23917.0,12941.0,1774.0,5.0
24259.0,1879.0,2288.0,5.0
24985.0,4936.0,1217.0,5.0
25511.0,2971.0,6184.0,5.0
27370.0,9439.0,3449.0,5.0
27385.0,3141.0,2560.0,5.0
28366.0,8280.0,1340.0,5.0
28496.0,4465.0,5376.0,5.0
28612.0,3310.0,3270.0,5.0
29685.0,232.0,1967.0,5.0
30352.0,5646.0,4743.0,5.0
30618.0,981.0,3800.0,5.0
31237.0,419.0,1491.0,5.0
31753.0,438.0,344.0,5.0
31778.0,2458.0,975.0,5.0
31808.0,1100.0,9633.0,5.0
32081.0,888.0,584.0,5.0
32129.0,3026.0,276.0,5.0
32403.0,16477.0,4470.0,5.0
33539.0,522.0,1099.0,5.0
33628.0,7606.0,101.0,5.0
33776.0,802.0,4953.0,5.0
33872.0,105.0,149.0,5.0
33872.0,6242.0,427.0,5.0
34286.0,2479.0,1371.0,5.0
34767.0,6945.0,5416.0,5.0
35332.0,16291.0,2149.0,5.0
35388.0,666.0,2168.0,5.0
36014.0,709.0,6933.0,5.0
36017.0,3950.0,2541.0,5.0
36173.0,11.0,4180.0,5.0
36242.0,4877.0,1108.0,5.0
36470.0,3025.0,10743.0,5.0
36681.0,9433.0,4644.0,5.0
36730.0,4604.0,2201.0,5.0
37171.0,1287.0,1892.0,5.0
37261.0,2940.0,1493.0,5.0
37323.0,1343.0,425.0,5.0
37577.0,23.0,4640.0,5.0
38200.0,1586.0,6651.0,5.0
39495.0,1419.0,5318.0,5.0
39748.0,26.0,4566.0,5.0
40445.0,8346.0,1354.0,5.0
40583.0,1978.0,8777.0,5.0
41280.0,5573.0,3273.0,5.0
41304.0,4035.0,2407.0,5.0
42050.0,21687.0,1217.0,5.0
42324.0,12569.0,1016.0,5.0
42352.0,1674.0,1066.0,5.0
43164.0,2060.0,2371.0,5.0
43182.0,3526.0,11114.0,5.0
633.0,6415.0,2490.0,6.0
710.0,19522.0,2391.0,6.0
1033.0,6018.0,7569.0,6.0
1061.0,3260.0,2300.0,6.0
1239.0,1914.0,9186.0,6.0
1330.0,697.0,198.0,6.0
1625.0,6524.0,2141.0,6.0
1696.0,1486.0,8155.0,6.0
1785.0,676.0,2192.0,6.0
2126.0,3718.0,380.0,6.0
2305.0,638.0,4591.0,6.0
2698.0,3303.0,241.0,6.0
2767.0,941.0,1012.0,6.0
3130.0,4498.0,46.0,6.0
3752.0,611.0,8048.0,6.0
4204.0,5646.0,459.0,6.0
4358.0,8510.0,3130.0,6.0
4522.0,222.0,329.0,6.0
4813.0,4575.0,725.0,6.0
5019.0,1561.0,377.0,6.0
5273.0,3340.0,8462.0,6.0
5564.0,1389.0,594.0,6.0
5776.0,169.0,12264.0,6.0
5810.0,3131.0,120.0,6.0
5849.0,2069.0,3662.0,6.0
6016.0,1261.0,9117.0,6.0
6485.0,1238.0,3665.0,6.0
6772.0,3478.0,8850.0,6.0
6921.0,237.0,3893.0,6.0
7055.0,3227.0,731.0,6.0
7056.0,7111.0,138.0,6.0
7450.0,4864.0,1926.0,6.0
7593.0,2474.0,9927.0,6.0
7736.0,175.0,9246.0,6.0
8002.0,596.0,2141.0,6.0
8019.0,2914.0,899.0,6.0
8381.0,6638.0,1907.0,6.0
8590.0,1501.0,2643.0,6.0
8635.0,4415.0,587.0,6.0
9423.0,8582.0,36.0,6.0
9757.0,2682.0,3361.0,6.0
9899.0,8082.0,3126.0,6.0
10121.0,1480.0,89.0,6.0
10292.0,4784.0,90.0,6.0
10392.0,1353.0,1816.0,6.0
10533.0,6238.0,5319.0,6.0
11312.0,3051.0,1267.0,6.0
11738.0,4091.0,9128.0,6.0
12039.0,535.0,10625.0,6.0
12067.0,2551.0,2752.0,6.0
12104.0,5580.0,1444.0,6.0
12290.0,328.0,128.0,6.0
14104.0,465.0,14194.0,6.0
14152.0,1158.0,1245.0,6.0
14181.0,641.0,3325.0,6.0
14240.0,2189.0,10035.0,6.0
14518.0,781.0,2131.0,6.0
15750.0,3404.0,1422.0,6.0
16221.0,1996.0,3145.0,6.0
16721.0,456.0,696.0,6.0
16735.0,2207.0,4924.0,6.0
17270.0,10922.0,660.0,6.0
17416.0,1489.0,702.0,6.0
17629.0,936.0,3391.0,6.0
19387.0,2161.0,480.0,6.0
19632.0,663.0,8003.0,6.0
20079.0,1279.0,518.0,6.0
20260.0,3589.0,3847.0,6.0
20587.0,505.0,6927.0,6.0
21257.0,2979.0,1205.0,6.0
21513.0,275.0,2491.0,6.0
21897.0,2338.0,3349.0,6.0
22795.0,1186.0,3796.0,6.0
24355.0,7799.0,5590.0,6.0
24563.0,839.0,826.0,6.0
24632.0,66.0,3840.0,6.0
25237.0,1379.0,3747.0,6.0
25471.0,1296.0,392.0,6.0
26839.0,6020.0,5128.0,6.0
27148.0,734.0,6671.0,6.0
27585.0,20178.0,13082.0,6.0
