Arrival_time,Service_duration,Time_to_abandon,Day
12043.0,1370.0,43200.0,3.0
12670.0,260.0,43200.0,3.0
12801.0,854.0,43200.0,3.0
12892.0,115.0,43200.0,3.0
12910.0,568.0,43200.0,3.0
13367.0,3119.0,43200.0,3.0
13462.0,1053.0,43200.0,3.0
13477.0,9980.0,43200.0,3.0
13511.0,1362.0,43200.0,3.0
13613.0,177.0,43200.0,3.0
13711.0,2714.0,43200.0,3.0
14094.0,1852.0,43200.0,3.0
14202.0,400.0,43200.0,3.0
15251.0,191.0,43200.0,3.0
15617.0,2109.0,43200.0,3.0
16436.0,8530.0,43200.0,3.0
18936.0,761.0,43200.0,3.0
19696.0,3062.0,43200.0,3.0
26359.0,4532.0,43200.0,3.0
26512.0,2018.0,43200.0,3.0
26843.0,274.0,43200.0,3.0
27246.0,6879.0,43200.0,3.0
27268.0,1982.0,43200.0,3.0
27573.0,1624.0,43200.0,3.0
27868.0,1370.0,43200.0,3.0
28339.0,442.0,43200.0,3.0
28571.0,5031.0,43200.0,3.0
28920.0,2729.0,43200.0,3.0
29609.0,2614.0,43200.0,3.0
30723.0,1474.0,43200.0,3.0
30988.0,1304.0,43200.0,3.0
31340.0,2118.0,43200.0,3.0
31426.0,2138.0,43200.0,3.0
31429.0,2607.0,43200.0,3.0
31602.0,1938.0,43200.0,3.0
31685.0,13.0,43200.0,3.0
31756.0,356.0,43200.0,3.0
31845.0,2140.0,43200.0,3.0
33171.0,2068.0,43200.0,3.0
33334.0,729.0,43200.0,3.0
33734.0,1738.0,43200.0,3.0
34230.0,429.0,43200.0,3.0
34233.0,4912.0,43200.0,3.0
34405.0,2738.0,43200.0,3.0
34877.0,1695.0,43200.0,3.0
34882.0,210.0,43200.0,3.0
35137.0,238.0,43200.0,3.0
35627.0,366.0,43200.0,3.0
36077.0,2843.0,43200.0,3.0
36389.0,159.0,43200.0,3.0
36398.0,785.0,43200.0,3.0
36682.0,1638.0,43200.0,3.0
37619.0,274.0,43200.0,3.0
37989.0,128.0,43200.0,3.0
38209.0,2124.0,43200.0,3.0
38296.0,645.0,43200.0,3.0
38450.0,373.0,43200.0,3.0
38484.0,169.0,43200.0,3.0
38677.0,2152.0,43200.0,3.0
38759.0,381.0,43200.0,3.0
38795.0,260.0,43200.0,3.0
38988.0,1004.0,43200.0,3.0
38991.0,1660.0,43200.0,3.0
39041.0,2899.0,43200.0,3.0
39615.0,138.0,43200.0,3.0
39686.0,290.0,43200.0,3.0
39946.0,467.0,43200.0,3.0
40160.0,818.0,43200.0,3.0
40205.0,949.0,43200.0,3.0
40523.0,398.0,43200.0,3.0
40692.0,1496.0,43200.0,3.0
40765.0,461.0,43200.0,3.0
40885.0,4.0,43200.0,3.0
40901.0,1312.0,43200.0,3.0
41461.0,649.0,43200.0,3.0
41796.0,1715.0,43200.0,3.0
41905.0,5077.0,43200.0,3.0
42803.0,1466.0,43200.0,3.0
42923.0,834.0,43200.0,3.0
42990.0,418.0,43200.0,3.0
43015.0,1189.0,43200.0,3.0
645.0,1351.0,43200.0,4.0
884.0,510.0,43200.0,4.0
1111.0,261.0,43200.0,4.0
1767.0,1039.0,43200.0,4.0
1874.0,1806.0,43200.0,4.0
2122.0,401.0,43200.0,4.0
2521.0,2544.0,43200.0,4.0
2579.0,247.0,43200.0,4.0
2721.0,1699.0,43200.0,4.0
3099.0,828.0,43200.0,4.0
3498.0,6145.0,43200.0,4.0
3533.0,413.0,43200.0,4.0
3869.0,2052.0,43200.0,4.0
3968.0,1125.0,43200.0,4.0
4372.0,1758.0,43200.0,4.0
4384.0,3023.0,43200.0,4.0
4517.0,832.0,43200.0,4.0
4640.0,782.0,43200.0,4.0
5059.0,835.0,43200.0,4.0
5199.0,342.0,43200.0,4.0
5396.0,262.0,43200.0,4.0
5516.0,808.0,43200.0,4.0
5564.0,145.0,43200.0,4.0
5892.0,1916.0,43200.0,4.0
6016.0,7263.0,43200.0,4.0
6427.0,422.0,43200.0,4.0
6495.0,3833.0,43200.0,4.0
6933.0,968.0,43200.0,4.0
7227.0,2888.0,43200.0,4.0
7259.0,2139.0,43200.0,4.0
7667.0,2269.0,43200.0,4.0
7816.0,127.0,43200.0,4.0
8007.0,1244.0,43200.0,4.0
8167.0,342.0,43200.0,4.0
8462.0,1835.0,43200.0,4.0
8500.0,1183.0,43200.0,4.0
8502.0,770.0,43200.0,4.0
8503.0,95.0,43200.0,4.0
8664.0,1524.0,43200.0,4.0
8755.0,2929.0,43200.0,4.0
8831.0,516.0,43200.0,4.0
9101.0,21.0,43200.0,4.0
9163.0,420.0,43200.0,4.0
9186.0,860.0,43200.0,4.0
9394.0,512.0,43200.0,4.0
9448.0,2273.0,43200.0,4.0
9467.0,7293.0,43200.0,4.0
10259.0,2536.0,43200.0,4.0
10348.0,2400.0,43200.0,4.0
10491.0,3258.0,43200.0,4.0
10507.0,2673.0,43200.0,4.0
10680.0,653.0,43200.0,4.0
10716.0,2385.0,43200.0,4.0
10769.0,1653.0,43200.0,4.0
11188.0,117.0,43200.0,4.0
11213.0,1998.0,43200.0,4.0
11459.0,6152.0,43200.0,4.0
11781.0,538.0,43200.0,4.0
11792.0,341.0,43200.0,4.0
11956.0,1999.0,43200.0,4.0
12016.0,551.0,43200.0,4.0
12283.0,1111.0,43200.0,4.0
12872.0,637.0,43200.0,4.0
12981.0,1472.0,43200.0,4.0
13093.0,146.0,43200.0,4.0
13155.0,2094.0,43200.0,4.0
13371.0,660.0,43200.0,4.0
13765.0,46.0,43200.0,4.0
14147.0,227.0,43200.0,4.0
14151.0,1908.0,43200.0,4.0
14182.0,2974.0,43200.0,4.0
15089.0,1578.0,43200.0,4.0
15124.0,484.0,43200.0,4.0
16015.0,1588.0,43200.0,4.0
16031.0,4963.0,43200.0,4.0
16565.0,912.0,43200.0,4.0
16706.0,2068.0,43200.0,4.0
17374.0,777.0,43200.0,4.0
18000.0,3400.0,43200.0,4.0
18281.0,890.0,43200.0,4.0
20104.0,1326.0,43200.0,4.0
21085.0,5281.0,43200.0,4.0
37558.0,397.0,43200.0,4.0
37662.0,6451.0,43200.0,4.0
37674.0,2631.0,43200.0,4.0
38182.0,99.0,43200.0,4.0
38699.0,1513.0,43200.0,4.0
38851.0,2623.0,43200.0,4.0
39086.0,1626.0,43200.0,4.0
39095.0,124.0,43200.0,4.0
39105.0,605.0,43200.0,4.0
39347.0,2617.0,43200.0,4.0
39444.0,3955.0,43200.0,4.0
39651.0,477.0,43200.0,4.0
39837.0,219.0,43200.0,4.0
40411.0,377.0,43200.0,4.0
40509.0,555.0,43200.0,4.0
40670.0,1845.0,43200.0,4.0
41353.0,1113.0,43200.0,4.0
42314.0,3544.0,43200.0,4.0
42957.0,5805.0,43200.0,4.0
43137.0,637.0,43200.0,4.0
179.0,137.0,43200.0,5.0
569.0,2210.0,43200.0,5.0
961.0,919.0,43200.0,5.0
1028.0,1115.0,43200.0,5.0
1122.0,5314.0,43200.0,5.0
1156.0,1563.0,43200.0,5.0
1211.0,152.0,43200.0,5.0
1775.0,1084.0,43200.0,5.0
1858.0,492.0,43200.0,5.0
2405.0,1899.0,43200.0,5.0
2497.0,340.0,43200.0,5.0
2599.0,1729.0,43200.0,5.0
2949.0,16.0,43200.0,5.0
3558.0,6118.0,43200.0,5.0
3749.0,543.0,43200.0,5.0
3784.0,68.0,43200.0,5.0
3902.0,5663.0,43200.0,5.0
4222.0,15.0,43200.0,5.0
4385.0,678.0,43200.0,5.0
4899.0,5161.0,43200.0,5.0
4911.0,10.0,43200.0,5.0
5513.0,1768.0,43200.0,5.0
5814.0,3522.0,43200.0,5.0
6217.0,3158.0,43200.0,5.0
6636.0,4055.0,43200.0,5.0
7121.0,1013.0,43200.0,5.0
7175.0,1199.0,43200.0,5.0
7333.0,1516.0,43200.0,5.0
7376.0,2640.0,43200.0,5.0
7805.0,826.0,43200.0,5.0
7963.0,235.0,43200.0,5.0
8085.0,686.0,43200.0,5.0
8249.0,5050.0,43200.0,5.0
8378.0,40.0,43200.0,5.0
8411.0,2948.0,43200.0,5.0
8447.0,1218.0,43200.0,5.0
8476.0,958.0,43200.0,5.0
8549.0,2535.0,43200.0,5.0
8900.0,518.0,43200.0,5.0
9071.0,5610.0,43200.0,5.0
9406.0,3300.0,43200.0,5.0
9454.0,1172.0,43200.0,5.0
9458.0,4930.0,43200.0,5.0
9738.0,968.0,43200.0,5.0
10001.0,12.0,43200.0,5.0
10003.0,2328.0,43200.0,5.0
10397.0,4238.0,43200.0,5.0
10642.0,2578.0,43200.0,5.0
10687.0,1769.0,43200.0,5.0
10798.0,1234.0,43200.0,5.0
10812.0,127.0,43200.0,5.0
11533.0,1016.0,43200.0,5.0
11653.0,1690.0,43200.0,5.0
11715.0,8834.0,43200.0,5.0
12028.0,1623.0,43200.0,5.0
12421.0,2407.0,43200.0,5.0
12526.0,535.0,43200.0,5.0
12704.0,1616.0,43200.0,5.0
12869.0,997.0,43200.0,5.0
12898.0,1422.0,43200.0,5.0
12996.0,4749.0,43200.0,5.0
13017.0,846.0,43200.0,5.0
13166.0,131.0,43200.0,5.0
13477.0,688.0,43200.0,5.0
13906.0,650.0,43200.0,5.0
14264.0,149.0,43200.0,5.0
14558.0,2727.0,43200.0,5.0
15549.0,173.0,43200.0,5.0
15743.0,4875.0,43200.0,5.0
15755.0,1221.0,43200.0,5.0
16407.0,2203.0,43200.0,5.0
17606.0,3110.0,43200.0,5.0
20347.0,555.0,43200.0,5.0
20480.0,267.0,43200.0,5.0
37340.0,1068.0,43200.0,5.0
37416.0,2792.0,43200.0,5.0
37500.0,1663.0,43200.0,5.0
37584.0,68.0,43200.0,5.0
37656.0,490.0,43200.0,5.0
37850.0,771.0,43200.0,5.0
38036.0,8139.0,43200.0,5.0
38351.0,3742.0,43200.0,5.0
38562.0,3943.0,43200.0,5.0
38653.0,1519.0,43200.0,5.0
38762.0,2801.0,43200.0,5.0
39319.0,376.0,43200.0,5.0
39351.0,1363.0,43200.0,5.0
39444.0,3061.0,43200.0,5.0
39822.0,1374.0,43200.0,5.0
40130.0,624.0,43200.0,5.0
40768.0,2099.0,43200.0,5.0
41092.0,1424.0,43200.0,5.0
41145.0,6079.0,43200.0,5.0
41156.0,4122.0,43200.0,5.0
41441.0,1545.0,43200.0,5.0
41634.0,620.0,43200.0,5.0
41668.0,456.0,43200.0,5.0
42063.0,1012.0,43200.0,5.0
42230.0,3781.0,43200.0,5.0
42819.0,26.0,43200.0,5.0
42903.0,647.0,43200.0,5.0
43069.0,1523.0,43200.0,5.0
45.0,1186.0,43200.0,6.0
233.0,176.0,43200.0,6.0
861.0,741.0,43200.0,6.0
1078.0,52.0,43200.0,6.0
1216.0,411.0,43200.0,6.0
1934.0,158.0,43200.0,6.0
1943.0,258.0,43200.0,6.0
2020.0,41.0,43200.0,6.0
2135.0,3874.0,43200.0,6.0
2598.0,2108.0,43200.0,6.0
3075.0,6041.0,43200.0,6.0
3084.0,298.0,43200.0,6.0
3231.0,2183.0,43200.0,6.0
3466.0,4381.0,43200.0,6.0
3868.0,1502.0,43200.0,6.0
4088.0,2353.0,43200.0,6.0
4273.0,851.0,43200.0,6.0
4290.0,3560.0,43200.0,6.0
4322.0,662.0,43200.0,6.0
4399.0,1625.0,43200.0,6.0
5518.0,854.0,43200.0,6.0
6502.0,35.0,43200.0,6.0
6511.0,6950.0,43200.0,6.0
6638.0,1244.0,43200.0,6.0
6774.0,356.0,43200.0,6.0
6807.0,654.0,43200.0,6.0
6925.0,387.0,43200.0,6.0
6963.0,177.0,43200.0,6.0
7146.0,1190.0,43200.0,6.0
7681.0,11617.0,43200.0,6.0
7866.0,413.0,43200.0,6.0
8081.0,1011.0,43200.0,6.0
8305.0,3156.0,43200.0,6.0
8492.0,636.0,43200.0,6.0
8742.0,3706.0,43200.0,6.0
8752.0,596.0,43200.0,6.0
8766.0,1252.0,43200.0,6.0
8981.0,63.0,43200.0,6.0
9040.0,3972.0,43200.0,6.0
9578.0,4158.0,43200.0,6.0
10209.0,723.0,43200.0,6.0
10302.0,1733.0,43200.0,6.0
10742.0,2357.0,43200.0,6.0
10838.0,842.0,43200.0,6.0
11125.0,2610.0,43200.0,6.0
11133.0,376.0,43200.0,6.0
11186.0,4742.0,43200.0,6.0
11755.0,1618.0,43200.0,6.0
11867.0,2896.0,43200.0,6.0
11961.0,1216.0,43200.0,6.0
11990.0,1815.0,43200.0,6.0
12233.0,1138.0,43200.0,6.0
12495.0,1080.0,43200.0,6.0
12651.0,53.0,43200.0,6.0
12657.0,730.0,43200.0,6.0
13044.0,2023.0,43200.0,6.0
13415.0,10817.0,43200.0,6.0
13724.0,563.0,43200.0,6.0
13828.0,385.0,43200.0,6.0
13906.0,967.0,43200.0,6.0
14531.0,657.0,43200.0,6.0
14698.0,2251.0,43200.0,6.0
15030.0,2518.0,43200.0,6.0
15606.0,678.0,43200.0,6.0
15706.0,393.0,43200.0,6.0
15935.0,1811.0,43200.0,6.0
16392.0,730.0,43200.0,6.0
17073.0,1876.0,43200.0,6.0
17310.0,538.0,43200.0,6.0
17800.0,783.0,43200.0,6.0
18479.0,2615.0,43200.0,6.0
19288.0,97.0,43200.0,6.0
21311.0,760.0,43200.0,6.0
502.0,1260.0,43200.0,7.0
664.0,983.0,43200.0,7.0
1013.0,5991.0,43200.0,7.0
1116.0,1094.0,43200.0,7.0
1808.0,2472.0,43200.0,7.0
1967.0,940.0,43200.0,7.0
2376.0,37.0,43200.0,7.0
2450.0,735.0,43200.0,7.0
2540.0,2613.0,43200.0,7.0
2695.0,506.0,43200.0,7.0
2889.0,507.0,43200.0,7.0
3010.0,112.0,43200.0,7.0
3030.0,1656.0,43200.0,7.0
3071.0,870.0,43200.0,7.0
3218.0,2264.0,43200.0,7.0
3667.0,300.0,43200.0,7.0
3791.0,1963.0,43200.0,7.0
3939.0,2157.0,43200.0,7.0
4008.0,188.0,43200.0,7.0
4342.0,3257.0,43200.0,7.0
4543.0,917.0,43200.0,7.0
4659.0,247.0,43200.0,7.0
4753.0,879.0,43200.0,7.0
4911.0,4323.0,43200.0,7.0
5032.0,716.0,43200.0,7.0
5429.0,655.0,43200.0,7.0
5469.0,511.0,43200.0,7.0
5613.0,317.0,43200.0,7.0
5806.0,609.0,43200.0,7.0
5828.0,729.0,43200.0,7.0
5910.0,495.0,43200.0,7.0
6309.0,5660.0,43200.0,7.0
6361.0,233.0,43200.0,7.0
6479.0,880.0,43200.0,7.0
6599.0,276.0,43200.0,7.0
6756.0,5535.0,43200.0,7.0
6789.0,4236.0,43200.0,7.0
6843.0,795.0,43200.0,7.0
6983.0,1790.0,43200.0,7.0
7043.0,1525.0,43200.0,7.0
7135.0,96.0,43200.0,7.0
7163.0,930.0,43200.0,7.0
7298.0,2627.0,43200.0,7.0
7317.0,3438.0,43200.0,7.0
7516.0,1132.0,43200.0,7.0
7703.0,3913.0,43200.0,7.0
7743.0,571.0,43200.0,7.0
7833.0,2272.0,43200.0,7.0
8036.0,982.0,43200.0,7.0
8220.0,2097.0,43200.0,7.0
9142.0,275.0,43200.0,7.0
9664.0,3173.0,43200.0,7.0
9996.0,1322.0,43200.0,7.0
10246.0,1478.0,43200.0,7.0
10280.0,2294.0,43200.0,7.0
10454.0,3152.0,43200.0,7.0
10953.0,576.0,43200.0,7.0
11109.0,1074.0,43200.0,7.0
11132.0,3394.0,43200.0,7.0
11200.0,491.0,43200.0,7.0
