Arrival_time,Service_duration,Time_to_abandon,Day
26258.0,132.0,209.0,1.0
26260.0,132.0,179.0,1.0
26260.0,132.0,21.0,1.0
26261.0,132.0,79.0,1.0
26285.0,132.0,10.0,1.0
26342.0,132.0,35.0,1.0
26508.0,132.0,81.0,1.0
26532.0,132.0,12.0,1.0
26586.0,132.0,18.0,1.0
26595.0,132.0,313.0,1.0
26609.0,132.0,503.0,1.0
26617.0,132.0,450.0,1.0
26638.0,132.0,82.0,1.0
26662.0,132.0,113.0,1.0
26689.0,132.0,143.0,1.0
26724.0,132.0,113.0,1.0
26742.0,132.0,50.0,1.0
26752.0,132.0,45.0,1.0
26794.0,132.0,117.0,1.0
26811.0,132.0,340.0,1.0
26814.0,132.0,57.0,1.0
26837.0,132.0,251.0,1.0
26870.0,132.0,61.0,1.0
26881.0,132.0,59.0,1.0
26894.0,132.0,33.0,1.0
26901.0,132.0,147.0,1.0
26902.0,132.0,82.0,1.0
26926.0,132.0,129.0,1.0
26929.0,132.0,197.0,1.0
26938.0,132.0,70.0,1.0
27110.0,314.0,31.0,1.0
27120.0,314.0,26.0,1.0
27161.0,314.0,44.0,1.0
27165.0,314.0,15.0,1.0
27170.0,314.0,61.0,1.0
27184.0,314.0,630.0,1.0
27211.0,314.0,168.0,1.0
27231.0,314.0,228.0,1.0
27250.0,314.0,67.0,1.0
27258.0,314.0,165.0,1.0
27265.0,314.0,17.0,1.0
27298.0,314.0,259.0,1.0
27312.0,314.0,147.0,1.0
27329.0,314.0,163.0,1.0
27361.0,314.0,127.0,1.0
27398.0,314.0,91.0,1.0
27406.0,314.0,16.0,1.0
27470.0,314.0,253.0,1.0
27588.0,314.0,65.0,1.0
27643.0,314.0,55.0,1.0
27649.0,314.0,78.0,1.0
27654.0,314.0,5.0,1.0
27674.0,314.0,206.0,1.0
27680.0,314.0,69.0,1.0
27784.0,314.0,96.0,1.0
27799.0,314.0,9.0,1.0
27801.0,314.0,225.0,1.0
27804.0,314.0,53.0,1.0
27820.0,314.0,59.0,1.0
27847.0,314.0,85.0,1.0
27932.0,153.0,284.0,1.0
27935.0,153.0,319.0,1.0
27963.0,153.0,190.0,1.0
27979.0,153.0,200.0,1.0
28013.0,153.0,158.0,1.0
28013.0,153.0,133.0,1.0
28033.0,153.0,89.0,1.0
28035.0,153.0,371.0,1.0
28068.0,153.0,214.0,1.0
28068.0,153.0,48.0,1.0
28078.0,153.0,4.0,1.0
28095.0,153.0,272.0,1.0
28098.0,153.0,15.0,1.0
28113.0,153.0,33.0,1.0
28117.0,153.0,51.0,1.0
28147.0,153.0,50.0,1.0
28154.0,153.0,38.0,1.0
28157.0,153.0,33.0,1.0
28182.0,153.0,48.0,1.0
28204.0,153.0,380.0,1.0
28214.0,153.0,132.0,1.0
28230.0,153.0,135.0,1.0
28273.0,153.0,53.0,1.0
28283.0,153.0,368.0,1.0
28303.0,153.0,437.0,1.0
28323.0,153.0,187.0,1.0
28325.0,153.0,20.0,1.0
28327.0,153.0,26.0,1.0
28356.0,153.0,86.0,1.0
28366.0,153.0,42.0,1.0
28379.0,153.0,163.0,1.0
28381.0,153.0,85.0,1.0
28390.0,153.0,98.0,1.0
28394.0,153.0,87.0,1.0
28401.0,153.0,156.0,1.0
28423.0,153.0,183.0,1.0
28432.0,153.0,51.0,1.0
28438.0,153.0,71.0,1.0
28473.0,153.0,11.0,1.0
28496.0,153.0,219.0,1.0
28546.0,153.0,11.0,1.0
28553.0,153.0,346.0,1.0
28561.0,153.0,38.0,1.0
28566.0,153.0,428.0,1.0
28568.0,153.0,45.0,1.0
28569.0,153.0,47.0,1.0
28581.0,153.0,48.0,1.0
28602.0,153.0,65.0,1.0
28604.0,153.0,131.0,1.0
28634.0,153.0,156.0,1.0
28640.0,153.0,31.0,1.0
28645.0,153.0,148.0,1.0
28658.0,153.0,46.0,1.0
28675.0,153.0,214.0,1.0
28683.0,153.0,133.0,1.0
28694.0,153.0,543.0,1.0
28740.0,153.0,92.0,1.0
28766.0,153.0,13.0,1.0
28777.0,153.0,59.0,1.0
28793.0,153.0,239.0,1.0
28802.0,147.0,164.0,1.0
28817.0,147.0,13.0,1.0
28818.0,147.0,190.0,1.0
28821.0,147.0,23.0,1.0
28824.0,147.0,63.0,1.0
28826.0,147.0,40.0,1.0
28832.0,147.0,163.0,1.0
28870.0,147.0,2.0,1.0
28891.0,147.0,58.0,1.0
28903.0,147.0,42.0,1.0
28916.0,147.0,50.0,1.0
28928.0,147.0,127.0,1.0
28934.0,147.0,44.0,1.0
28952.0,147.0,46.0,1.0
28952.0,147.0,423.0,1.0
28956.0,147.0,119.0,1.0
28957.0,147.0,24.0,1.0
28958.0,147.0,30.0,1.0
28971.0,147.0,36.0,1.0
28976.0,147.0,28.0,1.0
28979.0,147.0,23.0,1.0
28984.0,147.0,298.0,1.0
29029.0,147.0,179.0,1.0
29036.0,147.0,42.0,1.0
29038.0,147.0,10.0,1.0
29052.0,147.0,44.0,1.0
29062.0,147.0,114.0,1.0
29064.0,147.0,504.0,1.0
29065.0,147.0,47.0,1.0
29094.0,147.0,45.0,1.0
29109.0,147.0,47.0,1.0
29116.0,147.0,505.0,1.0
29127.0,147.0,67.0,1.0
29131.0,147.0,378.0,1.0
29131.0,147.0,42.0,1.0
29140.0,147.0,69.0,1.0
29142.0,147.0,10.0,1.0
29161.0,147.0,6.0,1.0
29165.0,147.0,26.0,1.0
29167.0,147.0,77.0,1.0
29173.0,147.0,2.0,1.0
29183.0,147.0,149.0,1.0
29183.0,147.0,27.0,1.0
29192.0,147.0,80.0,1.0
29197.0,147.0,83.0,1.0
29199.0,147.0,31.0,1.0
29200.0,147.0,63.0,1.0
29212.0,147.0,4.0,1.0
29221.0,147.0,40.0,1.0
29242.0,147.0,14.0,1.0
29248.0,147.0,84.0,1.0
29266.0,147.0,360.0,1.0
29267.0,147.0,166.0,1.0
29271.0,147.0,93.0,1.0
29273.0,147.0,258.0,1.0
29279.0,147.0,323.0,1.0
29287.0,147.0,306.0,1.0
29287.0,147.0,225.0,1.0
29290.0,147.0,16.0,1.0
29298.0,147.0,54.0,1.0
29316.0,147.0,219.0,1.0
29319.0,147.0,150.0,1.0
29323.0,147.0,64.0,1.0
29326.0,147.0,145.0,1.0
29336.0,147.0,112.0,1.0
29355.0,147.0,44.0,1.0
29356.0,147.0,7.0,1.0
29366.0,147.0,224.0,1.0
29375.0,147.0,64.0,1.0
29384.0,147.0,96.0,1.0
29390.0,147.0,65.0,1.0
29400.0,147.0,332.0,1.0
29403.0,147.0,35.0,1.0
29413.0,147.0,128.0,1.0
29417.0,147.0,3.0,1.0
29435.0,147.0,43.0,1.0
29457.0,147.0,148.0,1.0
29476.0,147.0,90.0,1.0
29491.0,147.0,158.0,1.0
29498.0,147.0,265.0,1.0
29499.0,147.0,14.0,1.0
29520.0,147.0,73.0,1.0
29561.0,147.0,109.0,1.0
29571.0,147.0,60.0,1.0
29599.0,147.0,24.0,1.0
29604.0,147.0,289.0,1.0
29605.0,147.0,4.0,1.0
29626.0,147.0,56.0,1.0
29644.0,147.0,40.0,1.0
29666.0,147.0,32.0,1.0
29667.0,147.0,51.0,1.0
29669.0,147.0,4.0,1.0
29683.0,147.0,103.0,1.0
29685.0,147.0,29.0,1.0
29689.0,147.0,135.0,1.0
29702.0,150.0,22.0,1.0
29713.0,150.0,386.0,1.0
29735.0,150.0,261.0,1.0
29756.0,150.0,35.0,1.0
29758.0,150.0,3.0,1.0
29759.0,150.0,87.0,1.0
29766.0,150.0,311.0,1.0
29779.0,150.0,462.0,1.0
29799.0,150.0,2.0,1.0
29807.0,150.0,32.0,1.0
29808.0,150.0,25.0,1.0
29810.0,150.0,83.0,1.0
29835.0,150.0,70.0,1.0
29836.0,150.0,497.0,1.0
29840.0,150.0,28.0,1.0
29846.0,150.0,34.0,1.0
29859.0,150.0,82.0,1.0
29863.0,150.0,130.0,1.0
29898.0,150.0,162.0,1.0
29900.0,150.0,218.0,1.0
29912.0,150.0,335.0,1.0
29935.0,150.0,66.0,1.0
29939.0,150.0,310.0,1.0
29957.0,150.0,232.0,1.0
29959.0,150.0,148.0,1.0
29967.0,150.0,26.0,1.0
29977.0,150.0,49.0,1.0
29979.0,150.0,191.0,1.0
29982.0,150.0,72.0,1.0
29983.0,150.0,93.0,1.0
29986.0,150.0,413.0,1.0
30011.0,150.0,123.0,1.0
30025.0,150.0,296.0,1.0
30050.0,150.0,151.0,1.0
30064.0,150.0,114.0,1.0
30068.0,150.0,118.0,1.0
30072.0,150.0,17.0,1.0
30133.0,150.0,148.0,1.0
30134.0,150.0,14.0,1.0
30151.0,150.0,492.0,1.0
30169.0,150.0,56.0,1.0
30169.0,150.0,299.0,1.0
30185.0,150.0,150.0,1.0
30191.0,150.0,34.0,1.0
30198.0,150.0,187.0,1.0
30216.0,150.0,1.0,1.0
30227.0,150.0,23.0,1.0
30252.0,150.0,141.0,1.0
30253.0,150.0,41.0,1.0
30258.0,150.0,16.0,1.0
30263.0,150.0,13.0,1.0
30264.0,150.0,56.0,1.0
30265.0,150.0,234.0,1.0
30286.0,150.0,3.0,1.0
30288.0,150.0,201.0,1.0
30295.0,150.0,100.0,1.0
30295.0,150.0,193.0,1.0
30303.0,150.0,485.0,1.0
30310.0,150.0,32.0,1.0
30324.0,150.0,31.0,1.0
30325.0,150.0,33.0,1.0
30337.0,150.0,191.0,1.0
30363.0,150.0,27.0,1.0
30385.0,150.0,22.0,1.0
30392.0,150.0,54.0,1.0
30407.0,150.0,75.0,1.0
30423.0,150.0,6.0,1.0
30445.0,150.0,9.0,1.0
30459.0,150.0,214.0,1.0
30464.0,150.0,336.0,1.0
30469.0,150.0,34.0,1.0
30478.0,150.0,104.0,1.0
30496.0,150.0,12.0,1.0
30508.0,150.0,9.0,1.0
30511.0,150.0,33.0,1.0
30524.0,150.0,546.0,1.0
30528.0,150.0,9.0,1.0
30539.0,150.0,2.0,1.0
30554.0,150.0,238.0,1.0
30594.0,150.0,14.0,1.0
30620.0,164.0,130.0,1.0
30631.0,164.0,86.0,1.0
30642.0,164.0,61.0,1.0
30650.0,164.0,117.0,1.0
30657.0,164.0,190.0,1.0
30682.0,164.0,24.0,1.0
30684.0,164.0,345.0,1.0
30699.0,164.0,18.0,1.0
30725.0,164.0,255.0,1.0
30732.0,164.0,213.0,1.0
30746.0,164.0,93.0,1.0
30750.0,164.0,231.0,1.0
30766.0,164.0,37.0,1.0
30768.0,164.0,109.0,1.0
30776.0,164.0,68.0,1.0
30797.0,164.0,169.0,1.0
30813.0,164.0,2.0,1.0
30816.0,164.0,86.0,1.0
30820.0,164.0,22.0,1.0
30835.0,164.0,5.0,1.0
30838.0,164.0,107.0,1.0
30841.0,164.0,85.0,1.0
30853.0,164.0,5.0,1.0
30858.0,164.0,16.0,1.0
30868.0,164.0,3.0,1.0
30871.0,164.0,59.0,1.0
30878.0,164.0,114.0,1.0
30892.0,164.0,142.0,1.0
30892.0,164.0,49.0,1.0
30898.0,164.0,178.0,1.0
30900.0,164.0,3.0,1.0
30907.0,164.0,21.0,1.0
30918.0,164.0,61.0,1.0
30920.0,164.0,98.0,1.0
30922.0,164.0,85.0,1.0
30922.0,164.0,96.0,1.0
30933.0,164.0,45.0,1.0
30936.0,164.0,60.0,1.0
30942.0,164.0,198.0,1.0
30954.0,164.0,380.0,1.0
30958.0,164.0,160.0,1.0
30965.0,164.0,24.0,1.0
30974.0,164.0,91.0,1.0
30983.0,164.0,36.0,1.0
30991.0,164.0,440.0,1.0
30993.0,164.0,115.0,1.0
31001.0,164.0,58.0,1.0
31001.0,164.0,65.0,1.0
31006.0,164.0,14.0,1.0
31013.0,164.0,8.0,1.0
31017.0,164.0,298.0,1.0
31028.0,164.0,117.0,1.0
31046.0,164.0,100.0,1.0
31062.0,164.0,56.0,1.0
31097.0,164.0,42.0,1.0
31106.0,164.0,35.0,1.0
31174.0,164.0,18.0,1.0
31176.0,164.0,258.0,1.0
31202.0,164.0,103.0,1.0
31203.0,164.0,48.0,1.0
31223.0,164.0,9.0,1.0
31225.0,164.0,82.0,1.0
31230.0,164.0,457.0,1.0
31231.0,164.0,183.0,1.0
31255.0,164.0,81.0,1.0
31274.0,164.0,210.0,1.0
31290.0,164.0,44.0,1.0
31294.0,164.0,19.0,1.0
31306.0,164.0,23.0,1.0
31329.0,164.0,51.0,1.0
31374.0,164.0,5.0,1.0
31390.0,164.0,10.0,1.0
31390.0,164.0,187.0,1.0
31396.0,164.0,142.0,1.0
31403.0,164.0,14.0,1.0
31405.0,164.0,40.0,1.0
31418.0,164.0,54.0,1.0
31421.0,164.0,458.0,1.0
31424.0,164.0,319.0,1.0
31438.0,164.0,16.0,1.0
31463.0,164.0,104.0,1.0
31463.0,164.0,41.0,1.0
31465.0,164.0,126.0,1.0
31481.0,164.0,242.0,1.0
31509.0,155.0,60.0,1.0
31530.0,155.0,99.0,1.0
31536.0,155.0,75.0,1.0
31541.0,155.0,110.0,1.0
31541.0,155.0,158.0,1.0
31561.0,155.0,78.0,1.0
31568.0,155.0,115.0,1.0
31589.0,155.0,1.0,1.0
31605.0,155.0,20.0,1.0
31611.0,155.0,77.0,1.0
31614.0,155.0,126.0,1.0
31620.0,155.0,242.0,1.0
31631.0,155.0,286.0,1.0
31640.0,155.0,124.0,1.0
31647.0,155.0,56.0,1.0
31656.0,155.0,164.0,1.0
31664.0,155.0,116.0,1.0
31671.0,155.0,151.0,1.0
31681.0,155.0,318.0,1.0
31692.0,155.0,23.0,1.0
31696.0,155.0,267.0,1.0
31703.0,155.0,61.0,1.0
31706.0,155.0,437.0,1.0
31709.0,155.0,62.0,1.0
31713.0,155.0,27.0,1.0
31717.0,155.0,251.0,1.0
31730.0,155.0,40.0,1.0
31733.0,155.0,91.0,1.0
31749.0,155.0,9.0,1.0
31754.0,155.0,48.0,1.0
31779.0,155.0,96.0,1.0
31787.0,155.0,160.0,1.0
31793.0,155.0,19.0,1.0
31803.0,155.0,133.0,1.0
31806.0,155.0,147.0,1.0
31815.0,155.0,152.0,1.0
31826.0,155.0,142.0,1.0
31850.0,155.0,627.0,1.0
31862.0,155.0,21.0,1.0
31893.0,155.0,3.0,1.0
31893.0,155.0,14.0,1.0
31910.0,155.0,532.0,1.0
31915.0,155.0,113.0,1.0
31918.0,155.0,44.0,1.0
31945.0,155.0,52.0,1.0
31955.0,155.0,49.0,1.0
31960.0,155.0,79.0,1.0
31965.0,155.0,49.0,1.0
31974.0,155.0,3.0,1.0
31987.0,155.0,213.0,1.0
31992.0,155.0,35.0,1.0
31998.0,155.0,111.0,1.0
32019.0,155.0,31.0,1.0
32023.0,155.0,243.0,1.0
32030.0,155.0,159.0,1.0
32031.0,155.0,149.0,1.0
32087.0,155.0,73.0,1.0
32123.0,155.0,17.0,1.0
32126.0,155.0,44.0,1.0
32165.0,155.0,336.0,1.0
32190.0,155.0,342.0,1.0
32209.0,155.0,137.0,1.0
32209.0,155.0,52.0,1.0
32223.0,155.0,141.0,1.0
32229.0,155.0,157.0,1.0
32242.0,155.0,35.0,1.0
32242.0,155.0,91.0,1.0
32260.0,155.0,103.0,1.0
32267.0,155.0,96.0,1.0
32292.0,155.0,101.0,1.0
32295.0,155.0,33.0,1.0
32311.0,155.0,18.0,1.0
32315.0,155.0,12.0,1.0
32318.0,155.0,81.0,1.0
32318.0,155.0,37.0,1.0
32320.0,155.0,75.0,1.0
32323.0,155.0,269.0,1.0
32364.0,155.0,11.0,1.0
32369.0,155.0,95.0,1.0
32398.0,155.0,371.0,1.0
32421.0,170.0,67.0,1.0
32451.0,170.0,274.0,1.0
32456.0,170.0,49.0,1.0
32457.0,170.0,104.0,1.0
32469.0,170.0,623.0,1.0
32508.0,170.0,188.0,1.0
32511.0,170.0,77.0,1.0
32517.0,170.0,72.0,1.0
32536.0,170.0,10.0,1.0
32553.0,170.0,48.0,1.0
32588.0,170.0,112.0,1.0
32594.0,170.0,113.0,1.0
32598.0,170.0,50.0,1.0
32634.0,170.0,54.0,1.0
32656.0,170.0,20.0,1.0
32679.0,170.0,51.0,1.0
32689.0,170.0,157.0,1.0
32715.0,170.0,27.0,1.0
32737.0,170.0,140.0,1.0
32739.0,170.0,42.0,1.0
32748.0,170.0,36.0,1.0
32756.0,170.0,21.0,1.0
32765.0,170.0,54.0,1.0
32780.0,170.0,104.0,1.0
32780.0,170.0,15.0,1.0
32796.0,170.0,35.0,1.0
32800.0,170.0,83.0,1.0
32801.0,170.0,3.0,1.0
32804.0,170.0,16.0,1.0
32812.0,170.0,68.0,1.0
32817.0,170.0,245.0,1.0
32821.0,170.0,429.0,1.0
32824.0,170.0,170.0,1.0
32829.0,170.0,11.0,1.0
32836.0,170.0,321.0,1.0
32837.0,170.0,119.0,1.0
32840.0,170.0,89.0,1.0
32846.0,170.0,156.0,1.0
32868.0,170.0,367.0,1.0
32897.0,170.0,206.0,1.0
32912.0,170.0,88.0,1.0
32919.0,170.0,277.0,1.0
32919.0,170.0,92.0,1.0
32920.0,170.0,15.0,1.0
32926.0,170.0,15.0,1.0
32928.0,170.0,77.0,1.0
32929.0,170.0,385.0,1.0
32943.0,170.0,0.0,1.0
32951.0,170.0,29.0,1.0
32960.0,170.0,2.0,1.0
32962.0,170.0,502.0,1.0
32981.0,170.0,236.0,1.0
32984.0,170.0,5.0,1.0
32987.0,170.0,98.0,1.0
33004.0,170.0,139.0,1.0
33011.0,170.0,603.0,1.0
33015.0,170.0,188.0,1.0
33037.0,170.0,110.0,1.0
33040.0,170.0,66.0,1.0
33045.0,170.0,54.0,1.0
33048.0,170.0,88.0,1.0
33048.0,170.0,134.0,1.0
33060.0,170.0,64.0,1.0
33065.0,170.0,1.0,1.0
33069.0,170.0,6.0,1.0
33071.0,170.0,145.0,1.0
33079.0,170.0,176.0,1.0
33090.0,170.0,154.0,1.0
33104.0,170.0,33.0,1.0
33120.0,170.0,6.0,1.0
33125.0,170.0,128.0,1.0
33137.0,170.0,332.0,1.0
33141.0,170.0,81.0,1.0
33157.0,170.0,69.0,1.0
33159.0,170.0,23.0,1.0
33167.0,170.0,74.0,1.0
33171.0,170.0,72.0,1.0
33176.0,170.0,78.0,1.0
33177.0,170.0,35.0,1.0
33220.0,170.0,315.0,1.0
33223.0,170.0,17.0,1.0
33230.0,170.0,170.0,1.0
33234.0,170.0,58.0,1.0
33236.0,170.0,12.0,1.0
33237.0,170.0,600.0,1.0
33248.0,170.0,6.0,1.0
33254.0,170.0,105.0,1.0
33272.0,170.0,22.0,1.0
33278.0,170.0,23.0,1.0
33282.0,170.0,36.0,1.0
33282.0,170.0,121.0,1.0
33324.0,174.0,67.0,1.0
33326.0,174.0,54.0,1.0
33334.0,174.0,196.0,1.0
33336.0,174.0,3.0,1.0
33356.0,174.0,128.0,1.0
33358.0,174.0,20.0,1.0
33363.0,174.0,254.0,1.0
33365.0,174.0,28.0,1.0
33370.0,174.0,202.0,1.0
33375.0,174.0,182.0,1.0
33385.0,174.0,207.0,1.0
33394.0,174.0,2.0,1.0
33398.0,174.0,145.0,1.0
33403.0,174.0,82.0,1.0
33406.0,174.0,110.0,1.0
33407.0,174.0,63.0,1.0
33409.0,174.0,156.0,1.0
33409.0,174.0,13.0,1.0
33410.0,174.0,168.0,1.0
33414.0,174.0,575.0,1.0
33422.0,174.0,31.0,1.0
33430.0,174.0,33.0,1.0
33458.0,174.0,5.0,1.0
33467.0,174.0,333.0,1.0
33487.0,174.0,48.0,1.0
33508.0,174.0,456.0,1.0
33515.0,174.0,78.0,1.0
33518.0,174.0,408.0,1.0
33528.0,174.0,152.0,1.0
33529.0,174.0,55.0,1.0
33532.0,174.0,40.0,1.0
33570.0,174.0,12.0,1.0
33582.0,174.0,58.0,1.0
33587.0,174.0,127.0,1.0
33598.0,174.0,61.0,1.0
33604.0,174.0,20.0,1.0
33614.0,174.0,70.0,1.0
33615.0,174.0,205.0,1.0
33616.0,174.0,1.0,1.0
33628.0,174.0,116.0,1.0
33636.0,174.0,94.0,1.0
33649.0,174.0,279.0,1.0
33652.0,174.0,240.0,1.0
33658.0,174.0,161.0,1.0
33665.0,174.0,230.0,1.0
33700.0,174.0,26.0,1.0
33714.0,174.0,479.0,1.0
33722.0,174.0,123.0,1.0
33725.0,174.0,87.0,1.0
33725.0,174.0,10.0,1.0
33726.0,174.0,162.0,1.0
33737.0,174.0,36.0,1.0
33747.0,174.0,109.0,1.0
33747.0,174.0,254.0,1.0
33752.0,174.0,43.0,1.0
33759.0,174.0,205.0,1.0
33759.0,174.0,394.0,1.0
33766.0,174.0,192.0,1.0
33773.0,174.0,28.0,1.0
33794.0,174.0,23.0,1.0
33799.0,174.0,566.0,1.0
33825.0,174.0,371.0,1.0
33827.0,174.0,155.0,1.0
33828.0,174.0,2.0,1.0
33832.0,174.0,274.0,1.0
33846.0,174.0,78.0,1.0
33846.0,174.0,53.0,1.0
33849.0,174.0,165.0,1.0
33853.0,174.0,35.0,1.0
33874.0,174.0,36.0,1.0
33878.0,174.0,38.0,1.0
33892.0,174.0,123.0,1.0
33894.0,174.0,73.0,1.0
33903.0,174.0,254.0,1.0
33906.0,174.0,26.0,1.0
33913.0,174.0,220.0,1.0
33920.0,174.0,33.0,1.0
33934.0,174.0,3.0,1.0
33938.0,174.0,69.0,1.0
33940.0,174.0,108.0,1.0
33954.0,174.0,13.0,1.0
33976.0,174.0,15.0,1.0
33997.0,174.0,50.0,1.0
33998.0,174.0,335.0,1.0
34006.0,174.0,40.0,1.0
34014.0,174.0,177.0,1.0
34018.0,174.0,111.0,1.0
34027.0,174.0,89.0,1.0
34038.0,174.0,8.0,1.0
34044.0,174.0,101.0,1.0
34076.0,174.0,90.0,1.0
34094.0,174.0,16.0,1.0
34095.0,174.0,375.0,1.0
34104.0,174.0,4.0,1.0
34109.0,174.0,85.0,1.0
34117.0,174.0,178.0,1.0
34123.0,174.0,231.0,1.0
34137.0,174.0,389.0,1.0
34143.0,174.0,74.0,1.0
34144.0,174.0,3.0,1.0
34148.0,174.0,215.0,1.0
34154.0,174.0,299.0,1.0
34160.0,174.0,21.0,1.0
34162.0,174.0,15.0,1.0
34165.0,174.0,3.0,1.0
34166.0,174.0,77.0,1.0
34181.0,174.0,21.0,1.0
34197.0,174.0,96.0,1.0
34208.0,133.0,1.0,1.0
34211.0,133.0,32.0,1.0
34214.0,133.0,396.0,1.0
34236.0,133.0,72.0,1.0
34238.0,133.0,438.0,1.0
34245.0,133.0,243.0,1.0
34245.0,133.0,10.0,1.0
34271.0,133.0,166.0,1.0
34273.0,133.0,137.0,1.0
34290.0,133.0,27.0,1.0
34297.0,133.0,191.0,1.0
34298.0,133.0,88.0,1.0
34304.0,133.0,195.0,1.0
34312.0,133.0,412.0,1.0
34315.0,133.0,129.0,1.0
34321.0,133.0,53.0,1.0
34322.0,133.0,167.0,1.0
34331.0,133.0,245.0,1.0
34340.0,133.0,96.0,1.0
34341.0,133.0,107.0,1.0
34346.0,133.0,20.0,1.0
34360.0,133.0,3.0,1.0
34365.0,133.0,347.0,1.0
34367.0,133.0,132.0,1.0
34373.0,133.0,57.0,1.0
34373.0,133.0,14.0,1.0
34384.0,133.0,32.0,1.0
34416.0,133.0,87.0,1.0
34439.0,133.0,13.0,1.0
34446.0,133.0,481.0,1.0
34499.0,133.0,460.0,1.0
34509.0,133.0,54.0,1.0
34536.0,133.0,189.0,1.0
34546.0,133.0,501.0,1.0
34560.0,133.0,123.0,1.0
34561.0,133.0,109.0,1.0
34569.0,133.0,130.0,1.0
34597.0,133.0,394.0,1.0
34614.0,133.0,88.0,1.0
34618.0,133.0,46.0,1.0
34620.0,133.0,77.0,1.0
34624.0,133.0,93.0,1.0
34635.0,133.0,45.0,1.0
34643.0,133.0,113.0,1.0
34650.0,133.0,36.0,1.0
34667.0,133.0,97.0,1.0
34672.0,133.0,60.0,1.0
34679.0,133.0,24.0,1.0
34698.0,133.0,365.0,1.0
34707.0,133.0,88.0,1.0
34719.0,133.0,12.0,1.0
34725.0,133.0,15.0,1.0
34762.0,133.0,45.0,1.0
34786.0,133.0,96.0,1.0
34788.0,133.0,87.0,1.0
34789.0,133.0,143.0,1.0
34789.0,133.0,98.0,1.0
34795.0,133.0,211.0,1.0
34806.0,133.0,62.0,1.0
34807.0,133.0,69.0,1.0
34811.0,133.0,124.0,1.0
34813.0,133.0,275.0,1.0
34823.0,133.0,127.0,1.0
34852.0,133.0,52.0,1.0
34867.0,133.0,119.0,1.0
34873.0,133.0,34.0,1.0
34873.0,133.0,89.0,1.0
