Arrival_time,Service_duration,Time_to_abandon,Day
31042.0,164.0,25.0,1.0
31044.0,164.0,80.0,1.0
31052.0,164.0,8.0,1.0
31088.0,164.0,19.0,1.0
31097.0,164.0,65.0,1.0
31140.0,164.0,21.0,1.0
31144.0,164.0,81.0,1.0
31148.0,164.0,10.0,1.0
31151.0,164.0,24.0,1.0
31163.0,164.0,13.0,1.0
31177.0,164.0,1.0,1.0
31181.0,164.0,10.0,1.0
31195.0,164.0,53.0,1.0
31204.0,164.0,23.0,1.0
31207.0,164.0,85.0,1.0
31219.0,164.0,1.0,1.0
31220.0,164.0,2.0,1.0
31223.0,164.0,91.0,1.0
31226.0,164.0,33.0,1.0
31240.0,164.0,143.0,1.0
31245.0,164.0,54.0,1.0
31250.0,164.0,12.0,1.0
31259.0,164.0,8.0,1.0
31275.0,164.0,6.0,1.0
31287.0,164.0,4.0,1.0
31348.0,164.0,24.0,1.0
31349.0,164.0,8.0,1.0
31392.0,164.0,14.0,1.0
31393.0,164.0,92.0,1.0
31397.0,164.0,44.0,1.0
31417.0,164.0,8.0,1.0
31423.0,164.0,3.0,1.0
31431.0,164.0,10.0,1.0
31440.0,164.0,39.0,1.0
31446.0,164.0,3.0,1.0
31446.0,164.0,36.0,1.0
31456.0,164.0,58.0,1.0
31459.0,164.0,2.0,1.0
31479.0,164.0,11.0,1.0
31496.0,164.0,130.0,1.0
31507.0,155.0,60.0,1.0
31526.0,155.0,74.0,1.0
31534.0,155.0,75.0,1.0
31544.0,155.0,20.0,1.0
31550.0,155.0,5.0,1.0
31564.0,155.0,12.0,1.0
31598.0,155.0,2.0,1.0
31606.0,155.0,86.0,1.0
31609.0,155.0,66.0,1.0
31620.0,155.0,30.0,1.0
31649.0,155.0,8.0,1.0
31650.0,155.0,9.0,1.0
31670.0,155.0,73.0,1.0
31672.0,155.0,10.0,1.0
31673.0,155.0,0.0,1.0
31683.0,155.0,64.0,1.0
31685.0,155.0,13.0,1.0
31686.0,155.0,17.0,1.0
31697.0,155.0,5.0,1.0
31701.0,155.0,28.0,1.0
31711.0,155.0,7.0,1.0
31721.0,155.0,46.0,1.0
31738.0,155.0,35.0,1.0
31770.0,155.0,62.0,1.0
31772.0,155.0,14.0,1.0
31809.0,155.0,26.0,1.0
31809.0,155.0,25.0,1.0
31811.0,155.0,12.0,1.0
31819.0,155.0,116.0,1.0
31820.0,155.0,38.0,1.0
31830.0,155.0,17.0,1.0
31875.0,155.0,23.0,1.0
31879.0,155.0,10.0,1.0
31886.0,155.0,4.0,1.0
31900.0,155.0,6.0,1.0
31918.0,155.0,80.0,1.0
31925.0,155.0,72.0,1.0
31930.0,155.0,92.0,1.0
31967.0,155.0,5.0,1.0
31992.0,155.0,36.0,1.0
32014.0,155.0,28.0,1.0
32020.0,155.0,15.0,1.0
32022.0,155.0,0.0,1.0
32031.0,155.0,13.0,1.0
32033.0,155.0,37.0,1.0
32040.0,155.0,5.0,1.0
32060.0,155.0,8.0,1.0
32065.0,155.0,20.0,1.0
32072.0,155.0,14.0,1.0
32075.0,155.0,15.0,1.0
32077.0,155.0,13.0,1.0
32079.0,155.0,8.0,1.0
32087.0,155.0,60.0,1.0
32088.0,155.0,54.0,1.0
32089.0,155.0,10.0,1.0
32091.0,155.0,57.0,1.0
32098.0,155.0,15.0,1.0
32100.0,155.0,188.0,1.0
32110.0,155.0,39.0,1.0
32126.0,155.0,74.0,1.0
32138.0,155.0,22.0,1.0
32163.0,155.0,74.0,1.0
32176.0,155.0,3.0,1.0
32192.0,155.0,20.0,1.0
32193.0,155.0,14.0,1.0
32197.0,155.0,7.0,1.0
32208.0,155.0,25.0,1.0
32228.0,155.0,34.0,1.0
32273.0,155.0,11.0,1.0
32279.0,155.0,61.0,1.0
32289.0,155.0,19.0,1.0
32296.0,155.0,11.0,1.0
32298.0,155.0,51.0,1.0
32316.0,155.0,35.0,1.0
32319.0,155.0,42.0,1.0
32355.0,155.0,81.0,1.0
32360.0,155.0,22.0,1.0
32363.0,155.0,73.0,1.0
32368.0,155.0,35.0,1.0
32379.0,155.0,23.0,1.0
32424.0,170.0,104.0,1.0
32438.0,170.0,2.0,1.0
32438.0,170.0,8.0,1.0
32441.0,170.0,20.0,1.0
32462.0,170.0,29.0,1.0
32468.0,170.0,14.0,1.0
32473.0,170.0,56.0,1.0
32475.0,170.0,8.0,1.0
32497.0,170.0,11.0,1.0
32504.0,170.0,16.0,1.0
32505.0,170.0,4.0,1.0
32514.0,170.0,82.0,1.0
32518.0,170.0,95.0,1.0
32527.0,170.0,17.0,1.0
32537.0,170.0,43.0,1.0
32540.0,170.0,1.0,1.0
32540.0,170.0,6.0,1.0
32571.0,170.0,7.0,1.0
32571.0,170.0,72.0,1.0
32571.0,170.0,19.0,1.0
32602.0,170.0,17.0,1.0
32602.0,170.0,47.0,1.0
32605.0,170.0,20.0,1.0
32617.0,170.0,11.0,1.0
32639.0,170.0,6.0,1.0
32646.0,170.0,29.0,1.0
32647.0,170.0,28.0,1.0
32658.0,170.0,0.0,1.0
32661.0,170.0,31.0,1.0
32682.0,170.0,55.0,1.0
32690.0,170.0,10.0,1.0
32696.0,170.0,52.0,1.0
32712.0,170.0,19.0,1.0
32717.0,170.0,4.0,1.0
32726.0,170.0,12.0,1.0
32742.0,170.0,86.0,1.0
32747.0,170.0,33.0,1.0
32752.0,170.0,70.0,1.0
32761.0,170.0,26.0,1.0
32790.0,170.0,59.0,1.0
32799.0,170.0,45.0,1.0
32806.0,170.0,36.0,1.0
32823.0,170.0,1.0,1.0
32830.0,170.0,8.0,1.0
32831.0,170.0,9.0,1.0
32832.0,170.0,33.0,1.0
32838.0,170.0,33.0,1.0
32848.0,170.0,26.0,1.0
32851.0,170.0,4.0,1.0
32854.0,170.0,2.0,1.0
32856.0,170.0,85.0,1.0
32866.0,170.0,5.0,1.0
32889.0,170.0,5.0,1.0
32911.0,170.0,19.0,1.0
32918.0,170.0,4.0,1.0
32935.0,170.0,65.0,1.0
32938.0,170.0,23.0,1.0
32939.0,170.0,0.0,1.0
32941.0,170.0,1.0,1.0
32960.0,170.0,9.0,1.0
32966.0,170.0,12.0,1.0
32993.0,170.0,6.0,1.0
32994.0,170.0,13.0,1.0
32996.0,170.0,33.0,1.0
32996.0,170.0,55.0,1.0
33000.0,170.0,65.0,1.0
33003.0,170.0,3.0,1.0
33006.0,170.0,2.0,1.0
33015.0,170.0,19.0,1.0
33031.0,170.0,16.0,1.0
33045.0,170.0,16.0,1.0
33052.0,170.0,10.0,1.0
33064.0,170.0,7.0,1.0
33072.0,170.0,12.0,1.0
33077.0,170.0,134.0,1.0
33110.0,170.0,23.0,1.0
33115.0,170.0,60.0,1.0
33115.0,170.0,1.0,1.0
33122.0,170.0,17.0,1.0
33150.0,170.0,17.0,1.0
33167.0,170.0,4.0,1.0
33188.0,170.0,16.0,1.0
33207.0,170.0,14.0,1.0
33216.0,170.0,116.0,1.0
33218.0,170.0,65.0,1.0
33243.0,170.0,34.0,1.0
33256.0,170.0,21.0,1.0
33261.0,170.0,53.0,1.0
33267.0,170.0,2.0,1.0
33269.0,170.0,30.0,1.0
33294.0,170.0,69.0,1.0
33301.0,174.0,10.0,1.0
33320.0,174.0,2.0,1.0
33336.0,174.0,10.0,1.0
33341.0,174.0,1.0,1.0
33350.0,174.0,78.0,1.0
33384.0,174.0,14.0,1.0
33384.0,174.0,31.0,1.0
33387.0,174.0,53.0,1.0
33389.0,174.0,5.0,1.0
33417.0,174.0,39.0,1.0
33421.0,174.0,65.0,1.0
33423.0,174.0,9.0,1.0
33432.0,174.0,1.0,1.0
33432.0,174.0,11.0,1.0
33437.0,174.0,32.0,1.0
33442.0,174.0,17.0,1.0
33456.0,174.0,29.0,1.0
33459.0,174.0,17.0,1.0
33485.0,174.0,16.0,1.0
33496.0,174.0,14.0,1.0
33507.0,174.0,0.0,1.0
33509.0,174.0,39.0,1.0
33513.0,174.0,2.0,1.0
33541.0,174.0,35.0,1.0
33544.0,174.0,36.0,1.0
33553.0,174.0,28.0,1.0
33554.0,174.0,36.0,1.0
33555.0,174.0,51.0,1.0
33570.0,174.0,66.0,1.0
33571.0,174.0,2.0,1.0
33573.0,174.0,14.0,1.0
33594.0,174.0,7.0,1.0
33597.0,174.0,5.0,1.0
33607.0,174.0,34.0,1.0
33612.0,174.0,64.0,1.0
33615.0,174.0,28.0,1.0
33616.0,174.0,25.0,1.0
33619.0,174.0,3.0,1.0
33634.0,174.0,20.0,1.0
33639.0,174.0,15.0,1.0
33663.0,174.0,11.0,1.0
33666.0,174.0,171.0,1.0
33666.0,174.0,9.0,1.0
33677.0,174.0,15.0,1.0
33690.0,174.0,25.0,1.0
33691.0,174.0,20.0,1.0
33691.0,174.0,10.0,1.0
33693.0,174.0,38.0,1.0
33706.0,174.0,10.0,1.0
33707.0,174.0,21.0,1.0
33724.0,174.0,39.0,1.0
33726.0,174.0,92.0,1.0
33731.0,174.0,5.0,1.0
33732.0,174.0,42.0,1.0
33732.0,174.0,33.0,1.0
33735.0,174.0,3.0,1.0
33739.0,174.0,29.0,1.0
33741.0,174.0,38.0,1.0
33772.0,174.0,19.0,1.0
33773.0,174.0,28.0,1.0
33794.0,174.0,3.0,1.0
33803.0,174.0,11.0,1.0
33850.0,174.0,16.0,1.0
33853.0,174.0,61.0,1.0
33869.0,174.0,26.0,1.0
33874.0,174.0,26.0,1.0
33886.0,174.0,12.0,1.0
33890.0,174.0,2.0,1.0
33900.0,174.0,25.0,1.0
33905.0,174.0,12.0,1.0
33911.0,174.0,11.0,1.0
33915.0,174.0,60.0,1.0
33936.0,174.0,1.0,1.0
33947.0,174.0,44.0,1.0
33949.0,174.0,24.0,1.0
33955.0,174.0,3.0,1.0
33967.0,174.0,29.0,1.0
33975.0,174.0,0.0,1.0
33975.0,174.0,91.0,1.0
33987.0,174.0,39.0,1.0
33999.0,174.0,38.0,1.0
34004.0,174.0,25.0,1.0
34009.0,174.0,36.0,1.0
34010.0,174.0,23.0,1.0
34015.0,174.0,22.0,1.0
34019.0,174.0,1.0,1.0
34021.0,174.0,6.0,1.0
34030.0,174.0,44.0,1.0
34036.0,174.0,13.0,1.0
34049.0,174.0,9.0,1.0
34050.0,174.0,29.0,1.0
34069.0,174.0,3.0,1.0
34084.0,174.0,28.0,1.0
34097.0,174.0,12.0,1.0
34102.0,174.0,34.0,1.0
34103.0,174.0,11.0,1.0
34118.0,174.0,21.0,1.0
34133.0,174.0,29.0,1.0
34133.0,174.0,12.0,1.0
34139.0,174.0,0.0,1.0
34144.0,174.0,51.0,1.0
34155.0,174.0,6.0,1.0
34155.0,174.0,32.0,1.0
34180.0,174.0,40.0,1.0
34182.0,174.0,25.0,1.0
34184.0,174.0,17.0,1.0
34186.0,174.0,27.0,1.0
34198.0,174.0,17.0,1.0
34200.0,133.0,37.0,1.0
34209.0,133.0,49.0,1.0
34214.0,133.0,14.0,1.0
34220.0,133.0,6.0,1.0
34227.0,133.0,26.0,1.0
34229.0,133.0,13.0,1.0
34234.0,133.0,60.0,1.0
34240.0,133.0,27.0,1.0
34241.0,133.0,30.0,1.0
34244.0,133.0,12.0,1.0
34256.0,133.0,13.0,1.0
34259.0,133.0,30.0,1.0
34259.0,133.0,45.0,1.0
34261.0,133.0,36.0,1.0
34282.0,133.0,2.0,1.0
34308.0,133.0,10.0,1.0
34322.0,133.0,32.0,1.0
34351.0,133.0,15.0,1.0
34370.0,133.0,32.0,1.0
34376.0,133.0,16.0,1.0
34385.0,133.0,33.0,1.0
34390.0,133.0,126.0,1.0
34391.0,133.0,108.0,1.0
34417.0,133.0,20.0,1.0
34419.0,133.0,13.0,1.0
34427.0,133.0,11.0,1.0
34436.0,133.0,12.0,1.0
34439.0,133.0,46.0,1.0
34460.0,133.0,80.0,1.0
34471.0,133.0,24.0,1.0
34476.0,133.0,15.0,1.0
34482.0,133.0,23.0,1.0
34484.0,133.0,1.0,1.0
34495.0,133.0,36.0,1.0
34500.0,133.0,27.0,1.0
34519.0,133.0,63.0,1.0
34534.0,133.0,12.0,1.0
34537.0,133.0,124.0,1.0
34543.0,133.0,129.0,1.0
34547.0,133.0,14.0,1.0
34567.0,133.0,49.0,1.0
34580.0,133.0,25.0,1.0
34588.0,133.0,34.0,1.0
34600.0,133.0,2.0,1.0
34601.0,133.0,26.0,1.0
34606.0,133.0,6.0,1.0
34640.0,133.0,6.0,1.0
34644.0,133.0,14.0,1.0
34657.0,133.0,63.0,1.0
34661.0,133.0,1.0,1.0
34664.0,133.0,22.0,1.0
34673.0,133.0,49.0,1.0
34673.0,133.0,16.0,1.0
34680.0,133.0,33.0,1.0
34684.0,133.0,8.0,1.0
34692.0,133.0,29.0,1.0
34696.0,133.0,19.0,1.0
34706.0,133.0,48.0,1.0
34709.0,133.0,35.0,1.0
34719.0,133.0,4.0,1.0
34719.0,133.0,24.0,1.0
34724.0,133.0,92.0,1.0
34759.0,133.0,24.0,1.0
34768.0,133.0,24.0,1.0
34769.0,133.0,21.0,1.0
34781.0,133.0,12.0,1.0
34782.0,133.0,1.0,1.0
